3-May-73 0.014297
4-May-73 0.008671
7-May-73 -0.003313
8-May-73 0.006174
9-May-73 -0.007872
10-May-73 -0.010231
11-May-73 -0.012094
14-May-73 -0.019709
15-May-73 0.008519
16-May-73 -0.000327
17-May-73 -0.005910
18-May-73 -0.018153
21-May-73 -0.009674
22-May-73 0.006712
23-May-73 0.002868
24-May-73 0.032871
25-May-73 0.006923
29-May-73 -0.005662
30-May-73 -0.018043
31-May-73 -0.008208
1-Jun-73 -0.008265
4-Jun-73 -0.009005
5-Jun-73 0.016819
6-Jun-73 -0.002920
7-Jun-73 0.012737
8-Jun-73 0.011411
11-Jun-73 -0.005315
12-Jun-73 0.012993
13-Jun-73 -0.012416
14-Jun-73 -0.013730
15-Jun-73 -0.015915
18-Jun-73 -0.015160
19-Jun-73 0.007394
20-Jun-73 0.003585
21-Jun-73 -0.012501
22-Jun-73 0.007062
25-Jun-73 -0.012150
26-Jun-73 0.011862
27-Jun-73 0.005901
28-Jun-73 0.011315
29-Jun-73 -0.003275
2-Jul-73 -0.012493
3-Jul-73 -0.007268
5-Jul-73 0.000172
6-Jul-73 -0.004815
9-Jul-73 0.008217
10-Jul-73 0.012607
11-Jul-73 0.022368
12-Jul-73 -0.006882
13-Jul-73 -0.017684
16-Jul-73 0.013081
17-Jul-73 0.000501
18-Jul-73 0.008207
19-Jul-73 0.001414
20-Jul-73 0.004654
23-Jul-73 0.002470
24-Jul-73 0.006100
25-Jul-73 0.015565
26-Jul-73 0.001618
27-Jul-73 0.002333
30-Jul-73 -0.003139
31-Jul-73 -0.007893
1-Aug-73 -0.015350
2-Aug-73 -0.002236
3-Aug-73 -0.001395
6-Aug-73 0.004302
7-Aug-73 -0.000909
8-Aug-73 -0.010889
9-Aug-73 -0.000588
10-Aug-73 -0.010105
13-Aug-73 -0.010287
14-Aug-73 -0.014142
15-Aug-73 0.003974
16-Aug-73 -0.001636
17-Aug-73 -0.001031
20-Aug-73 -0.005093
21-Aug-73 -0.011021
22-Aug-73 -0.006924
23-Aug-73 0.014744
24-Aug-73 -0.001122
27-Aug-73 0.008361
28-Aug-73 0.001562
29-Aug-73 0.013026
30-Aug-73 -0.001019
31-Aug-73 0.005711
4-Sep-73 0.008811
5-Sep-73 0.004121
6-Sep-73 0.002180
7-Sep-73 -0.002675
10-Sep-73 -0.008123
11-Sep-73 -0.006249
12-Sep-73 -0.005013
13-Sep-73 -0.000851
14-Sep-73 0.006575
17-Sep-73 0.007480
18-Sep-73 -0.001937
19-Sep-73 0.021442
20-Sep-73 0.011160
21-Sep-73 0.008006
24-Sep-73 0.009495
25-Sep-73 0.004099
26-Sep-73 0.009516
27-Sep-73 0.003971
28-Sep-73 -0.006472
1-Oct-73 0.001827
2-Oct-73 0.008400
3-Oct-73 0.008100
4-Oct-73 -0.008968
5-Oct-73 0.016058
8-Oct-73 0.006589
9-Oct-73 -0.003539
10-Oct-73 -0.013981
11-Oct-73 0.016136
12-Oct-73 0.002623
15-Oct-73 -0.011843
16-Oct-73 0.000383
17-Oct-73 -0.005055
18-Oct-73 -0.002888
19-Oct-73 0.004157
22-Oct-73 -0.003279
23-Oct-73 0.006184
24-Oct-73 0.005525
25-Oct-73 0.002716
26-Oct-73 0.012899
29-Oct-73 -0.002290
30-Oct-73 -0.016511
31-Oct-73 -0.012348
1-Nov-73 -0.008102
2-Nov-73 -0.014281
5-Nov-73 -0.016979
6-Nov-73 -0.006874
7-Nov-73 0.007666
8-Nov-73 0.013662
9-Nov-73 -0.025990
12-Nov-73 -0.011845
13-Nov-73 -0.007375
14-Nov-73 -0.023737
15-Nov-73 0.005369
16-Nov-73 0.019187
19-Nov-73 -0.032165
20-Nov-73 -0.020587
21-Nov-73 0.011930
23-Nov-73 -0.001146
26-Nov-73 -0.034016
27-Nov-73 -0.008752
28-Nov-73 0.026965
29-Nov-73 -0.005561
30-Nov-73 -0.015399
3-Dec-73 -0.019130
4-Dec-73 -0.004104
5-Dec-73 -0.018551
6-Dec-73 0.032741
7-Dec-73 0.029394
10-Dec-73 0.015620
11-Dec-73 -0.019926
12-Dec-73 -0.028111
13-Dec-73 -0.012705
14-Dec-73 0.019015
